,date,open,high,low,close,volume,close_rel,model_signal,bh_signal,sh_signal
12834,2001-01-02,1320.280029,1320.280029,1276.050049,1283.27002,1129400000,1.0,0,1,-1
12835,2001-01-03,1283.27002,1347.76001,1274.619995,1347.560059,1880700000,1.0500986059036896,0,1,-1
12836,2001-01-04,1347.560059,1350.23999,1329.140015,1333.339966,2131000000,0.9894475256185966,0,1,-1
12837,2001-01-05,1333.339966,1334.77002,1294.949951,1298.349976,1430800000,0.9737576380426295,0,1,-1
12838,2001-01-08,1298.349976,1298.349976,1276.290039,1295.859985,1115500000,0.9980821881264471,0,1,-1
12839,2001-01-09,1295.859985,1311.7199710000002,1295.140015,1300.800049,1191300000,1.0038121896325087,0,1,-1
12840,2001-01-10,1300.800049,1313.76001,1287.280029,1313.27002,1296500000,1.009586385709,0,1,-1
12841,2001-01-11,1313.27002,1332.189941,1309.719971,1326.819946,1411200000,1.0103176999350065,0,1,-1
12842,2001-01-12,1326.819946,1333.209961,1311.589966,1318.550049,1276000000,0.9937671294248088,0,1,-1
12843,2001-01-16,1318.319946,1327.810059,1313.329956,1326.650024,1205700000,1.0061430925630341,0,1,-1
12844,2001-01-17,1326.650024,1346.920044,1325.410034,1329.469971,1349100000,1.0021256148562057,0,1,-1
12845,2001-01-18,1329.890015,1352.709961,1327.410034,1347.969971,1445000000,1.0139153199421906,0,1,-1
12846,2001-01-19,1347.969971,1354.550049,1336.73999,1342.540039,1407800000,0.9959717707984461,0,1,-1
12847,2001-01-22,1342.540039,1353.619995,1333.839966,1342.900024,1164000000,1.0002681372544153,0,1,-1
12848,2001-01-23,1342.900024,1362.900024,1339.630005,1360.400024,1232600000,1.013031498761817,0,1,-1
12849,2001-01-24,1360.400024,1369.75,1357.280029,1364.300049,1309000000,1.0028668222075832,0,1,-1
12850,2001-01-25,1364.300049,1367.349976,1354.630005,1357.51001,1258000000,0.9950230603561314,0,1,-1
12851,2001-01-26,1357.5100099999995,1357.5100099999995,1342.75,1354.949951,1098000000,0.998114150922541,0,1,-1
12852,2001-01-29,1354.920044,1365.540039,1350.359985,1364.170044,1053100000,1.0068047480227555,0,1,-1
12853,2001-01-30,1364.170044,1375.680054,1356.199951,1373.72998,1149800000,1.007007877091311,0,1,-1
