,date,open,high,low,close,volume,close_rel,model_signal,bh_signal,sh_signal
13082,2002-01-02,1148.079956,1154.670044,1136.22998,1154.670044,1171000000,1.0,0,1,-1
13083,2002-01-03,1154.670044,1165.27002,1154.01001,1165.27002,1398900000,1.009180090931674,0,1,-1
13084,2002-01-04,1165.27002,1176.550049,1163.420044,1172.51001,1513000000,1.0062131436282897,0,1,-1
13085,2002-01-07,1172.51001,1176.969971,1163.550049,1164.890015,1308300000,0.993501125845399,0,1,-1
13086,2002-01-08,1164.890015,1167.599976,1157.459961,1160.709961,1258800000,0.9964116320457945,0,1,-1
13087,2002-01-09,1160.709961,1174.26001,1151.890015,1155.140015,1452000000,0.9952012594126431,0,1,-1
13088,2002-01-10,1155.140015,1159.9300539999995,1150.849976,1156.550049,1299000000,1.0012206606832852,0,1,-1
13089,2002-01-11,1156.550049,1159.410034,1145.449951,1145.599976,1211900000,0.9905321235259401,0,1,-1
13090,2002-01-14,1145.599976,1145.599976,1138.150024,1138.410034,1286400000,0.9937238633461704,0,1,-1
13091,2002-01-15,1138.410034,1148.810059,1136.880005,1146.189941,1386900000,1.006834011268035,0,1,-1
13092,2002-01-16,1146.189941,1146.189941,1127.48999,1127.569946,1482500000,0.9837548783722924,0,1,-1
13093,2002-01-17,1127.569946,1139.2700200000004,1127.569946,1138.880005,1380100000,1.0100304722027416,0,1,-1
13094,2002-01-18,1138.880005,1138.880005,1124.449951,1127.579956,1333300000,0.9900779283590988,0,1,-1
13095,2002-01-22,1127.579956,1135.26001,1117.910034,1119.310059,1311600000,0.9926657999231053,0,1,-1
13096,2002-01-23,1119.310059,1131.939941,1117.430054,1128.180054,1479200000,1.00792452004579,0,1,-1
13097,2002-01-24,1128.180054,1139.5,1128.180054,1132.150024,1552800000,1.0035189152528663,0,1,-1
13098,2002-01-25,1132.150024,1138.310059,1127.819946,1133.280029,1345100000,1.000998105353571,0,1,-1
13099,2002-01-28,1133.2800289999998,1138.630005,1126.660034,1133.060059,1186800000,0.999805899694364,0,1,-1
13100,2002-01-29,1133.060059,1137.469971,1098.73999,1100.640015,1812000000,0.9713871795740353,0,1,-1
13101,2002-01-30,1100.640015,1113.790039,1081.660034,1113.569946,2019600000,1.0117476475721265,0,1,-1
13102,2002-01-31,1113.569946,1130.2099610000002,1113.300049,1130.199951,1557000000,1.0149339563803206,0,1,-1
