,date,open,high,low,close,volume,close_rel,model_signal,bh_signal,sh_signal
14845,2009-01-02,902.98999,934.7299800000001,899.349976,931.7999880000001,4048270000,1.0,0,1,-1
14846,2009-01-05,929.169983,936.6300050000001,919.5300289999999,927.4500119999999,5413910000,0.9953316419231375,0,1,-1
14847,2009-01-06,931.169983,943.849976,927.2800289999999,934.7000119999999,5392620000,1.00781713289794,0,1,-1
14848,2009-01-07,927.4500119999997,927.4500119999997,902.3699949999999,906.650024,4704940000,0.9699903844657275,0,1,-1
14849,2009-01-08,905.7299800000001,910.0,896.8099980000003,909.7299800000001,4991550000,1.0033970726503836,0,1,-1
14850,2009-01-09,909.9099730000003,911.929993,888.3099980000003,890.349976,4716500000,0.9786969711606074,0,1,-1
14851,2009-01-12,890.4000239999997,890.4000239999997,864.320007,870.26001,4725050000,0.977435877417264,0,1,-1
14852,2009-01-13,869.7899779999997,877.0200199999997,862.0200199999997,871.7899779999997,5567460000,1.0017580584910477,0,1,-1
14853,2009-01-14,867.2800289999999,867.2800289999999,836.929993,842.6199949999999,5407880000,0.9665401257916275,0,1,-1
14854,2009-01-15,841.98999,851.5900269999997,817.039978,843.73999,7807350000,1.0013291816081342,0,1,-1
14855,2009-01-16,844.4500119999999,858.1300050000003,830.659973,850.1199949999999,6786040000,1.0075615771157176,0,1,-1
14856,2009-01-20,849.6400150000003,849.6400150000003,804.469971,805.219971,6375230000,0.9471838984330677,0,1,-1
14857,2009-01-21,806.77002,841.7199710000001,804.299988,840.23999,6467830000,1.0434912449532379,0,1,-1
14858,2009-01-22,839.73999,839.73999,811.289978,827.5,5843830000,0.9848376771498343,0,1,-1
14859,2009-01-23,822.159973,838.6099849999997,806.070007,831.950012,5832160000,1.0053776580060423,0,1,-1
14860,2009-01-26,832.5,852.5300289999997,827.6900019999997,836.570007,6039940000,1.0055532122523727,0,1,-1
14861,2009-01-27,837.299988,850.4500119999999,835.400024,845.7100220000003,5353260000,1.0109255829440706,0,1,-1
14862,2009-01-28,845.7299800000003,877.8599849999997,845.7299800000003,874.090027,6199180000,1.0335576075270865,0,1,-1
14863,2009-01-29,868.8900150000003,868.8900150000003,844.150024,845.1400150000003,5067060000,0.9668798280431591,0,1,-1
14864,2009-01-30,845.6900019999997,851.6599729999997,821.669983,825.880005,5350580000,0.977210864876632,0,1,-1
14865,2009-02-02,823.090027,830.7800289999999,812.869995,825.4400019999997,5673270000,0.9994672313201235,0,1,-1
14866,2009-02-03,825.6900019999997,842.599976,821.97998,838.51001,5886310000,1.0158339891068184,0,1,-1
14867,2009-02-04,837.7700199999997,851.849976,829.179993,832.22998,6420450000,0.9925104889326246,0,1,-1
14868,2009-02-05,831.75,850.5499880000001,819.909973,845.849976,6624030000,1.0163656637315566,0,1,-1
14869,2009-02-06,846.090027,870.7499999999999,845.419983,868.599976,6484100000,1.026896022516409,0,1,-1
