,date,open,high,low,close,volume,close_rel,model_signal,bh_signal,sh_signal
15851,2013-01-02,1426.189941,1462.430054,1426.189941,1462.420044,4202600000,1.0,0,1,-1
15852,2013-01-03,1462.420044,1465.4699710000002,1455.530029,1459.369995,3829730000,0.9979143823879373,0,1,-1
15853,2013-01-04,1459.369995,1467.939941,1458.98999,1466.469971,3424290000,1.0048650965994406,0,1,-1
15854,2013-01-07,1466.469971,1466.469971,1456.619995,1461.890015,3304970000,0.9968768838840409,0,1,-1
15855,2013-01-08,1461.890015,1461.890015,1451.640015,1457.150024,3601600000,0.996757628172185,0,1,-1
15856,2013-01-09,1457.150024,1464.72998,1457.150024,1461.02002,3674390000,1.0026558665451457,0,1,-1
15857,2013-01-10,1461.02002,1472.300049,1461.02002,1472.119995,4081840000,1.007597414715782,0,1,-1
15858,2013-01-11,1472.119995,1472.75,1467.579956,1472.050049,3340650000,0.9999524862102018,0,1,-1
15859,2013-01-14,1472.050049,1472.050049,1465.689941,1470.680054,3003010000,0.9990693285184626,0,1,-1
15860,2013-01-15,1470.670044,1473.310059,1463.76001,1472.339966,3135350000,1.0011286696895667,0,1,-1
15861,2013-01-16,1472.329956,1473.959961,1467.599976,1472.630005,3384080000,1.0001969918678415,0,1,-1
15862,2013-01-17,1472.630005,1485.160034,1472.630005,1480.939941,3706710000,1.005642921828148,0,1,-1
15863,2013-01-18,1480.949951,1485.97998,1475.810059,1485.97998,3795740000,1.0034032703558502,0,1,-1
15864,2013-01-22,1485.97998,1492.560059,1481.160034,1492.560059,3570950000,1.0044281074365482,0,1,-1
15865,2013-01-23,1492.560059,1496.130005,1489.900024,1494.810059,3552010000,1.0015074770267587,0,1,-1
15866,2013-01-24,1494.810059,1502.27002,1489.459961,1494.819946,3699430000,1.0000066142182684,0,1,-1
15867,2013-01-25,1494.819946,1503.2600100000002,1494.819946,1502.959961,3476290000,1.0054454819269585,0,1,-1
15868,2013-01-28,1502.959961,1503.22998,1496.329956,1500.180054,3388540000,0.9981503785382609,0,1,-1
15869,2013-01-29,1500.180054,1509.349976,1498.089966,1507.839966,3949640000,1.0051059950967727,0,1,-1
15870,2013-01-30,1507.839966,1509.939941,1500.109985,1501.959961,3726810000,0.9961003785994621,0,1,-1
15871,2013-01-31,1501.9599609999998,1504.189941,1496.76001,1498.109985,3999880000,0.9974366986471219,0,1,-1
15872,2013-02-01,1498.109985,1514.410034,1498.109985,1513.170044,3836320000,1.0100527058432227,0,1,-1
15873,2013-02-04,1513.170044,1513.170044,1495.02002,1495.709961,3390000000,0.9884612551846156,0,1,-1
15874,2013-02-05,1495.709961,1514.959961,1495.709961,1511.290039,3618360000,1.0104165101565437,0,1,-1
15875,2013-02-06,1511.290039,1512.530029,1504.709961,1512.119995,3611570000,1.0005491705619587,0,1,-1
15876,2013-02-07,1512.119995,1512.9000239999998,1498.48999,1509.390015,3614580000,0.9981946009516262,0,1,-1
15877,2013-02-08,1509.390015,1518.3100589999995,1509.390015,1517.930054,2986150000,1.0056579405687933,0,1,-1
15878,2013-02-11,1517.9300540000006,1518.310059,1513.609985,1517.01001,2684100000,0.9993938824799103,0,1,-1
15879,2013-02-12,1517.01001,1522.2900389999998,1515.609985,1519.430054,3414370000,1.0015952722685066,0,1,-1
15880,2013-02-13,1519.430054,1524.689941,1515.930054,1520.329956,3385880000,1.0005922628670079,0,1,-1
15881,2013-02-14,1520.329956,1523.140015,1514.02002,1521.380005,3759740000,1.0006906717820405,0,1,-1
15882,2013-02-15,1521.380005,1524.23999,1514.140015,1519.790039,3838510000,0.998954918564215,0,1,-1
15883,2013-02-19,1519.790039,1530.939941,1519.790039,1530.939941,3748910000,1.0073364752458416,0,1,-1
15884,2013-02-20,1530.9399410000005,1530.9399410000005,1511.410034,1511.949951,4240570000,0.9875958621945705,0,1,-1
15885,2013-02-21,1511.9499509999994,1511.9499509999994,1497.290039,1502.420044,4274600000,0.9936969428163299,0,1,-1
15886,2013-02-22,1502.420044,1515.640015,1502.420044,1515.599976,3419320000,1.0087724681607084,0,1,-1
15887,2013-02-25,1515.599976,1525.8399660000002,1487.849976,1487.849976,4011050000,0.9816904193458499,0,1,-1
15888,2013-02-26,1487.849976,1498.98999,1485.01001,1496.939941,3975280000,1.006109463418105,0,1,-1
15889,2013-02-27,1496.939941,1520.0799559999994,1494.880005,1515.98999,3551850000,1.012725994195381,0,1,-1
15890,2013-02-28,1515.9899900000007,1525.3399660000002,1514.459961,1514.680054,3912320000,0.9991359204159388,0,1,-1
15891,2013-03-01,1514.680054,1519.98999,1501.47998,1518.199951,3695610000,1.0023238551208915,0,1,-1
15892,2013-03-04,1518.199951,1525.27002,1512.290039,1525.199951,3414430000,1.004610723373683,0,1,-1
15893,2013-03-05,1525.199951,1543.4699709999998,1525.199951,1539.790039,3610690000,1.0095660165674893,0,1,-1
15894,2013-03-06,1539.790039,1545.2499999999998,1538.109985,1541.459961,3676890000,1.0010845127957084,0,1,-1
15895,2013-03-07,1541.459961,1545.780029,1541.459961,1544.26001,3634710000,1.0018164915540093,0,1,-1
15896,2013-03-08,1544.26001,1552.47998,1542.939941,1551.180054,3652260000,1.0044811391573885,0,1,-1
15897,2013-03-11,1551.150024,1556.27002,1547.359985,1556.219971,3091080000,1.0032490857441105,0,1,-1
15898,2013-03-12,1556.219971,1556.77002,1548.23999,1552.47998,3274910000,0.9975967465591663,0,1,-1
15899,2013-03-13,1552.47998,1556.390015,1548.25,1554.52002,3073830000,1.0013140523718702,0,1,-1
15900,2013-03-14,1554.52002,1563.3199460000005,1554.52002,1563.22998,3459260000,1.0056029899183931,0,1,-1
15901,2013-03-15,1563.209961,1563.6199950000002,1555.73999,1560.699951,5175850000,0.9983815375649333,0,1,-1
15902,2013-03-18,1560.699951,1560.699951,1545.130005,1552.099976,3164560000,0.9944896679246451,0,1,-1
15903,2013-03-19,1552.0999760000002,1557.25,1538.569946,1548.339966,3796210000,0.9975774691977704,0,1,-1
15904,2013-03-20,1548.339966,1561.560059,1548.339966,1558.709961,3349090000,1.0066974922999565,0,1,-1
15905,2013-03-21,1558.709961,1558.709961,1543.550049,1545.800049,3243270000,0.9917175662419468,0,1,-1
15906,2013-03-22,1545.900024,1557.7399900000007,1545.900024,1556.890015,2948380000,1.007174256468147,0,1,-1
15907,2013-03-25,1556.8900149999995,1564.910034,1546.219971,1551.689941,3178170000,0.9966599605945833,0,1,-1
15908,2013-03-26,1551.689941,1563.949951,1551.689941,1563.77002,2869260000,1.0077851113684573,0,1,-1
15909,2013-03-27,1563.75,1564.0699460000005,1551.900024,1562.849976,2914210000,0.9994116500583635,0,1,-1
15910,2013-03-28,1562.859985,1570.2800290000002,1561.079956,1569.189941,3304440000,1.0040566689684616,0,1,-1
15911,2013-04-01,1569.180054,1570.569946,1558.469971,1562.170044,2753110000,0.9955264198319251,0,1,-1
15912,2013-04-02,1562.170044,1573.660034,1562.170044,1570.25,3312160000,1.005172264076522,0,1,-1
15913,2013-04-03,1570.25,1571.469971,1549.800049,1553.689941,4060610000,0.9894538710396434,1,1,-1
15914,2013-04-04,1553.689941,1562.599976,1552.52002,1559.97998,3350670000,1.0040484519040855,1,1,-1
15915,2013-04-05,1559.97998,1559.97998,1539.5,1553.280029,3515410000,0.995705104497559,1,1,-1
15916,2013-04-08,1553.26001,1563.069946,1548.630005,1563.069946,2887120000,1.0063027379591707,1,1,-1
15917,2013-04-09,1563.109985,1573.8900150000006,1560.920044,1568.609985,3252780000,1.0035443321101383,-1,1,-1
15918,2013-04-10,1568.609985,1589.069946,1568.609985,1587.72998,3453350000,1.012189132533158,-1,1,-1
15919,2013-04-11,1587.72998,1597.3499759999993,1586.170044,1593.369995,3393950000,1.003552250742283,-1,1,-1
15920,2013-04-12,1593.3000490000006,1593.3000490000006,1579.969971,1588.849976,3206290000,0.9971632332639727,-1,1,-1
15921,2013-04-15,1588.839966,1588.839966,1552.280029,1552.359985,4660130000,0.9770337089396791,-1,1,-1
15922,2013-04-16,1552.359985,1575.349976,1552.359985,1574.569946,3654700000,1.014307223333897,-1,1,-1
15923,2013-04-17,1574.569946,1574.569946,1543.689941,1552.01001,4250310000,0.9856723189355222,-1,1,-1
15924,2013-04-18,1552.0300289999998,1554.3800049999998,1536.030029,1541.609985,3890800000,0.9932989961836651,-1,1,-1
15925,2013-04-19,1541.609985,1555.890015,1539.400024,1555.25,3569870000,1.0088479026035888,-1,1,-1
15926,2013-04-22,1555.25,1565.5500489999995,1548.189941,1562.5,2979880000,1.0046616299630284,-1,1,-1
15927,2013-04-23,1562.5,1579.579956,1562.5,1578.780029,3565150000,1.01041921856,-1,1,-1
15928,2013-04-24,1578.780029,1583.0000000000002,1575.800049,1578.790039,3598240000,1.0000063403386261,-1,1,-1
15929,2013-04-25,1578.930054,1592.640015,1578.930054,1585.160034,3908580000,1.0040347321953176,1,1,-1
15930,2013-04-26,1585.160034,1585.7800290000002,1577.560059,1582.23999,3198620000,0.9981578869405182,1,1,-1
15931,2013-04-29,1582.339966,1596.6500239999998,1582.339966,1593.609985,2891200000,1.0071860116492188,1,1,-1
15932,2013-04-30,1593.579956,1597.569946,1586.5,1597.569946,3745070000,1.002484899716539,-1,1,-1
15933,2013-05-01,1597.5500490000006,1597.5500490000006,1581.280029,1582.699951,3530320000,0.9906921164627367,-1,1,-1
15934,2013-05-02,1582.77002,1598.599976,1582.77002,1597.589966,3366950000,1.0094079834845462,1,1,-1
15935,2013-05-03,1597.599976,1618.459961,1597.599976,1614.420044,3603910000,1.0105346668157529,1,1,-1
15936,2013-05-06,1614.400024,1619.77002,1614.209961,1617.5,3062240000,1.001907778592967,1,1,-1
15937,2013-05-07,1617.550049,1626.0300289999998,1616.640015,1625.959961,3309580000,1.0052302695517774,1,1,-1
15938,2013-05-08,1625.949951,1632.780029,1622.699951,1632.689941,3554700000,1.004139081011479,-1,1,-1
15939,2013-05-09,1632.6899410000005,1635.01001,1623.089966,1626.670044,3457400000,0.9963128963749768,-1,1,-1
15940,2013-05-10,1626.689941,1633.699951,1623.709961,1633.699951,3086470000,1.0043216551665963,-1,1,-1
15941,2013-05-13,1632.099976,1636.0,1626.73999,1633.77002,2910600000,1.000042889760728,-1,1,-1
15942,2013-05-14,1633.75,1651.0999760000002,1633.75,1650.339966,3457790000,1.0101421533001322,-1,1,-1
15943,2013-05-15,1649.130005,1661.48999,1646.680054,1658.780029,3657440000,1.0051141359803923,1,1,-1
15944,2013-05-16,1658.069946,1660.5100099999993,1648.599976,1650.469971,3513130000,0.9949902591936739,1,1,-1
15945,2013-05-17,1652.449951,1667.469971,1652.449951,1667.469971,3440710000,1.0103000965171756,1,1,-1
15946,2013-05-20,1665.709961,1672.8399659999998,1663.52002,1666.290039,3275080000,0.9992923818596311,-1,1,-1
15947,2013-05-21,1666.199951,1674.9300539999995,1662.670044,1669.160034,3513560000,1.0017223862189817,-1,1,-1
15948,2013-05-22,1669.390015,1687.1800540000006,1648.859985,1655.349976,4361020000,0.9917263427600136,1,1,-1
15949,2013-05-23,1651.619995,1655.4999999999998,1635.530029,1650.51001,3945510000,0.9970761675354626,1,1,-1
15950,2013-05-24,1646.670044,1649.780029,1636.880005,1649.599976,2758080000,0.9994486346677777,1,1,-1
15951,2013-05-28,1652.630005,1674.209961,1652.630005,1660.060059,3457400000,1.0063409815423032,-1,1,-1
15952,2013-05-29,1656.5699459999994,1656.5699459999994,1640.050049,1648.359985,3587140000,0.9929520176474531,-1,1,-1
15953,2013-05-30,1649.140015,1661.910034,1648.609985,1654.410034,3498620000,1.0036703444969879,-1,1,-1
15954,2013-05-31,1652.130005,1658.98999,1630.73999,1630.73999,4099600000,0.9856927584374165,-1,1,-1
15955,2013-06-03,1631.709961,1640.420044,1622.719971,1640.420044,3952070000,1.005935988606007,1,1,-1
15956,2013-06-04,1640.72998,1646.530029,1623.619995,1631.380005,3653840000,0.994489192549759,1,1,-1
15957,2013-06-05,1629.050049,1629.310059,1607.089966,1608.900024,3632350000,0.9862202669328414,1,1,-1
15958,2013-06-06,1609.290039,1622.560059,1598.22998,1622.560059,3547380000,1.008490294484575,1,1,-1
15959,2013-06-07,1625.27002,1644.4000239999998,1625.27002,1643.380005,3371990000,1.0128315410480593,-1,1,-1
15960,2013-06-10,1644.670044,1648.689941,1639.26001,1642.810059,2978730000,0.9996531867259757,-1,1,-1
15961,2013-06-11,1638.6400149999995,1640.1300049999998,1622.920044,1626.130005,3435710000,0.9898466326593147,-1,1,-1
15962,2013-06-12,1629.939941,1637.709961,1610.920044,1612.52002,3202550000,0.9916304447011295,-1,1,-1
15963,2013-06-13,1612.150024,1639.25,1608.069946,1636.359985,3378620000,1.0147842908641842,-1,1,-1
15964,2013-06-14,1635.52002,1640.800049,1623.959961,1626.72998,2939400000,0.9941149838126847,-1,1,-1
15965,2013-06-17,1630.640015,1646.5000000000002,1630.339966,1639.040039,3137080000,1.0075673646833507,-1,1,-1
15966,2013-06-18,1639.77002,1654.189941,1639.77002,1651.810059,3120980000,1.007791158053583,-1,1,-1
15967,2013-06-19,1651.829956,1652.449951,1628.910034,1628.930054,3545060000,0.9861485254461694,1,1,-1
15968,2013-06-20,1624.619995,1624.619995,1584.319946,1588.189941,4858850000,0.9749896486347229,1,1,-1
15969,2013-06-21,1588.619995,1599.189941,1577.699951,1592.430054,5797280000,1.0026697770150401,1,1,-1
15970,2013-06-24,1588.77002,1588.77002,1560.329956,1573.089966,4733660000,0.9878549843043845,1,1,-1
15971,2013-06-25,1577.52002,1593.790039,1577.089966,1588.030029,3761170000,1.0094972718171924,1,1,-1
15972,2013-06-26,1592.27002,1606.8299560000007,1592.27002,1603.26001,3558340000,1.0095904867803982,1,1,-1
15973,2013-06-27,1606.439941,1620.069946,1606.439941,1613.199951,3364540000,1.0061998309307298,1,1,-1
15974,2013-06-28,1611.119995,1615.9399410000005,1601.060059,1606.280029,4977190000,0.9957104375091814,-1,1,-1
15975,2013-07-01,1609.780029,1626.609985,1609.780029,1614.959961,3104690000,1.0054037476923645,-1,1,-1
15976,2013-07-02,1614.2900389999998,1624.2600100000002,1606.77002,1614.079956,3317130000,0.9994550917538196,-1,1,-1
15977,2013-07-03,1611.47998,1618.9699709999998,1604.569946,1615.410034,1966050000,1.0008240471576737,-1,1,-1
15978,2013-07-05,1618.650024,1632.069946,1614.709961,1631.890015,2634140000,1.010201732472339,1,1,-1
15979,2013-07-08,1634.199951,1644.680054,1634.199951,1640.459961,3514590000,1.005251546318212,1,1,-1
15980,2013-07-09,1642.890015,1654.180054,1642.890015,1652.319946,3155360000,1.007229670508246,1,1,-1
15981,2013-07-10,1651.560059,1657.9200439999993,1647.660034,1652.619995,3011010000,1.0001815925545936,-1,1,-1
15982,2013-07-11,1657.410034,1676.6300050000002,1657.410034,1675.02002,3446340000,1.0135542502618697,-1,1,-1
15983,2013-07-12,1675.26001,1680.189941,1672.329956,1680.189941,3039070000,1.003086483109617,-1,1,-1
15984,2013-07-15,1679.589966,1684.5100100000002,1677.890015,1682.5,2623200000,1.0013748796749877,-1,1,-1
15985,2013-07-16,1682.699951,1683.7299799999994,1671.839966,1676.26001,3081710000,0.9962912392273402,-1,1,-1
