,date,open,high,low,close,volume,close_rel,model_signal,bh_signal,sh_signal
14592,2008-01-02,1467.969971,1471.77002,1442.069946,1447.160034,3452650000,1.0,0,1,-1
14593,2008-01-03,1447.5500489999995,1456.800049,1443.72998,1447.160034,3429500000,1.0,0,1,-1
14594,2008-01-04,1444.01001,1444.01001,1411.189941,1411.630005,4166000000,0.9754484451164714,0,1,-1
14595,2008-01-07,1414.069946,1423.869995,1403.449951,1416.180054,4221260000,1.0032232589162058,0,1,-1
14596,2008-01-08,1415.709961,1430.280029,1388.300049,1390.189941,4705390000,0.981647734038768,0,1,-1
14597,2008-01-09,1390.25,1409.189941,1378.699951,1409.130005,5351030000,1.0136240836172183,0,1,-1
14598,2008-01-10,1406.780029,1429.089966,1395.310059,1420.329956,5170490000,1.007948131797818,0,1,-1
14599,2008-01-11,1419.910034,1419.910034,1394.829956,1401.02002,4495840000,0.9864046125913012,0,1,-1
14600,2008-01-14,1402.910034,1417.890015,1402.910034,1416.25,3682090000,1.0108706369520688,0,1,-1
14601,2008-01-15,1411.880005,1411.880005,1380.599976,1380.949951,4601640000,0.975074987466902,0,1,-1
14602,2008-01-16,1377.410034,1391.98999,1364.27002,1373.199951,5440620000,0.9943879211593527,0,1,-1
14603,2008-01-17,1374.790039,1377.719971,1330.670044,1333.25,5303130000,0.9709074042925013,0,1,-1
14604,2008-01-18,1333.9000240000005,1350.2800289999998,1312.51001,1325.189941,6004840000,0.9939545779111195,0,1,-1
14605,2008-01-22,1312.9399410000005,1322.089966,1274.290039,1310.5,6544690000,0.9889148411518164,0,1,-1
14606,2008-01-23,1310.410034,1339.089966,1270.050049,1338.599976,3241680000,1.02144217932087,0,1,-1
14607,2008-01-24,1340.130005,1355.150024,1334.310059,1352.069946,5735300000,1.010062729898032,0,1,-1
14608,2008-01-25,1357.319946,1368.560059,1327.5,1330.609985,4882250000,0.9841280689187066,0,1,-1
14609,2008-01-28,1330.699951,1353.969971,1322.26001,1353.959961,4100930000,1.0175483246505173,0,1,-1
14610,2008-01-29,1355.939941,1364.930054,1350.189941,1362.300049,4232960000,1.0061597744691357,0,1,-1
14611,2008-01-30,1362.2199709999998,1385.859985,1352.949951,1355.810059,4742760000,0.9952360054565336,0,1,-1
14612,2008-01-31,1351.97998,1385.6199949999998,1334.079956,1378.550049,4970290000,1.0167722534945436,0,1,-1
14613,2008-02-01,1378.599976,1396.02002,1375.930054,1395.420044,4650770000,1.0122374918576496,0,1,-1
14614,2008-02-04,1395.380005,1395.380005,1379.689941,1380.819946,3495780000,0.9895371303696138,0,1,-1
14615,2008-02-05,1380.280029,1380.280029,1336.640015,1336.640015,4315740000,0.9680045677729513,0,1,-1
14616,2008-02-06,1339.47998,1351.959961,1324.339966,1326.449951,4008120000,0.99237635871615,0,1,-1
14617,2008-02-07,1324.01001,1347.160034,1316.75,1336.910034,4589160000,1.0078857728420993,0,1,-1
14618,2008-02-08,1336.880005,1341.2199709999998,1321.060059,1331.290039,3768490000,0.9957962803351956,0,1,-1
14619,2008-02-11,1331.920044,1341.400024,1320.319946,1339.130005,3593140000,1.00588899921905,0,1,-1
14620,2008-02-12,1340.550049,1362.0999760000002,1339.359985,1348.859985,4044640000,1.0072658964877723,0,1,-1
14621,2008-02-13,1353.119995,1369.2299800000005,1350.780029,1367.209961,3856420000,1.0136040628412593,0,1,-1
14622,2008-02-14,1367.329956,1368.160034,1347.310059,1348.859985,3644760000,0.986578523764866,0,1,-1
14623,2008-02-15,1347.52002,1350.0,1338.130005,1349.98999,3583300000,1.0008377481818471,0,1,-1
14624,2008-02-19,1355.859985,1367.280029,1345.050049,1348.780029,3613550000,0.9991037259468865,0,1,-1
14625,2008-02-20,1348.390015,1363.709961,1336.550049,1360.030029,3870520000,1.0083408708300203,0,1,-1
14626,2008-02-21,1362.209961,1367.939941,1339.339966,1342.530029,3696660000,0.9871326370544425,0,1,-1
14627,2008-02-22,1344.219971,1354.300049,1327.040039,1353.109985,3572660000,1.007880610318922,0,1,-1
