date,open,high,low,close,volume
1970-01-02,2.927425356447676,2.9442496401054217,2.9242207309890578,2.927425356447676,72000.0
1970-01-05,2.9308970340278457,2.9477213176855908,2.9308970340278457,2.944249640105421,446400.0
1970-01-06,2.944249640105421,2.9744265298407417,2.940777962525252,2.9744265298407417,176000.0
1970-01-07,2.9744265298407417,2.997660064415724,2.9674831746804036,2.9909837613769357,164800.0
1970-01-08,2.990983761376936,3.03771788264845,2.984307458338148,3.0310415796096626,304000.0
1970-01-09,3.031041579609663,3.0411895602286205,3.00754099291313,3.024365276570875,139200.0
1970-01-12,3.024365276570875,3.0278369541510446,3.004336367454512,3.0278369541510446,118400.0
1970-01-13,3.0278369541510446,3.0443941856872385,3.017688973532087,3.017688973532087,262400.0
1970-01-14,3.020893598990705,3.064423094803601,3.020893598990705,3.0510704887260265,377600.0
1970-01-15,3.0377178826484506,3.0377178826484506,2.9909837613769357,2.9909837613769357,169600.0
1970-01-16,2.9909837613769357,3.0110126704932987,2.9175444279502702,2.9709548522605727,289600.0
1970-01-19,2.9375733370666333,2.9375733370666333,2.897515518833907,2.9108681249114823,179200.0
1970-01-20,2.9108681249114823,2.9343687116080157,2.897515518833907,2.9343687116080157,172800.0
1970-01-21,2.934368711608016,2.934368711608016,2.9076634994528643,2.927425356447676,272000.0
1970-01-22,2.927425356447676,2.9509259431442088,2.9210161055304398,2.944249640105421,318400.0
1970-01-23,2.944249640105421,2.9541305686028267,2.9140727503701007,2.9140727503701007,176000.0
1970-01-26,2.9140727503701003,2.9343687116080153,2.884162912756331,2.9007201442925252,278400.0
1970-01-27,2.9007201442925252,2.904191821872695,2.810723579329665,2.810723579329665,217600.0
1970-01-28,2.810723579329665,2.8374287914848164,2.790694670213301,2.79389929567192,344000.0
1970-01-29,2.790694670213302,2.790694670213302,2.7506368519805755,2.7506368519805755,296000.0
1970-01-30,2.7506368519805755,2.7506368519805755,2.6603732348961637,2.6806691961340787,430400.0
1970-02-02,2.6806691961340787,2.6838738215926967,2.6603732348961637,2.6806691961340787,340800.0
1970-02-03,2.6806691961340787,2.7639894580581506,2.6806691961340787,2.7506368519805755,692800.0
1970-02-04,2.7506368519805755,2.7506368519805755,2.677197518553909,2.694021802211654,392000.0
1970-02-05,2.694021802211654,2.694021802211654,2.6705212155151217,2.6838738215926967,292800.0
1970-02-06,2.6838738215926967,2.6940218022116547,2.6705212155151217,2.677197518553909,313600.0
1970-02-09,2.6806691961340787,2.7207270143668048,2.6806691961340787,2.7039027307090597,283200.0
1970-02-10,2.7039027307090606,2.717255336786636,2.6905501246314847,2.7137836592064666,267200.0
1970-02-11,2.7137836592064666,2.7271362652840416,2.7039027307090597,2.7073744082892297,392000.0
1970-02-12,2.7271362652840416,2.7573131550193626,2.7271362652840416,2.7573131550193626,217600.0
1970-02-13,2.757313155019363,2.7741374386771076,2.7474322265219566,2.767194083516769,148800.0
1970-02-16,2.777342064135726,2.824076185407241,2.777342064135726,2.824076185407241,142400.0
1970-02-17,2.8374287914848164,2.8873675382149497,2.8374287914848164,2.8606623260597983,158400.0
1970-02-18,2.870810306678756,2.9343687116080153,2.870810306678756,2.9041918218726943,683200.0
1970-02-19,2.9041918218726943,2.9242207309890578,2.890839215795119,2.9041918218726943,272000.0
1970-02-20,2.9041918218726943,2.9308970340278457,2.8774866097175438,2.884162912756331,584000.0
1970-02-24,2.8841629127563317,2.8841629127563317,2.8606623260597983,2.8606623260597983,193600.0
1970-02-25,2.8606623260597983,2.9308970340278457,2.8606623260597983,2.9308970340278457,299200.0
1970-02-26,2.9308970340278457,2.9308970340278457,2.890839215795119,2.92101610553044,270400.0
1970-02-27,2.9210161055304398,2.927425356447676,2.890839215795119,2.9108681249114823,152000.0
1970-03-02,2.910868124911482,2.9308970340278453,2.9041918218726943,2.9041918218726943,112000.0
1970-03-03,2.9041918218726948,2.907663499452864,2.864134003639968,2.8774866097175438,128000.0
1970-03-04,2.8774866097175438,2.9108681249114823,2.870810306678756,2.9007201442925252,331200.0
1970-03-05,2.8975155188339063,2.8975155188339063,2.847309719982223,2.8574577006011803,168000.0
1970-03-06,2.8574577006011803,2.864134003639968,2.830752488446029,2.8441050945236044,172800.0
1970-03-09,2.8441050945236044,2.8507813975623923,2.810723579329665,2.8206045078270714,120000.0
