date,open,high,low,close,volume
1990-03-26,0.06873823756273667,0.07018535835353112,0.06801467716733944,0.07018535835353112,41702400.0
1990-03-27,0.0694617979581339,0.07163247914432558,0.06873823756273666,0.07163247914432558,15926400.0
1990-03-28,0.07163247914432558,0.07163247914432558,0.07090891874892835,0.07090891874892835,9792000.0
1990-03-29,0.07090891874892835,0.07090891874892835,0.0694617979581339,0.07090891874892835,16272000.0
1990-03-30,0.0694617979581339,0.0694617979581339,0.06656755637654499,0.06801467716733944,28742400.0
1990-04-02,0.06584399598114775,0.0672911167719422,0.0643968751903533,0.06656755637654498,15868800.0
1990-04-03,0.06584399598114775,0.06801467716733943,0.06584399598114775,0.0672911167719422,8352000.0
1990-04-04,0.0672911167719422,0.06801467716733943,0.0672911167719422,0.0672911167719422,14284800.0
1990-04-05,0.06801467716733943,0.06801467716733943,0.06656755637654498,0.06694380778215152,8323200.0
1990-04-06,0.06656755637654498,0.0672911167719422,0.06584399598114775,0.06584399598114775,10771200.0
1990-04-09,0.06656755637654498,0.06656755637654498,0.06512043558575052,0.06512043558575052,6681600.0
1990-04-10,0.06512043558575052,0.06656755637654498,0.062226194004161614,0.06367331479495608,34790400.0
1990-04-11,0.06367331479495608,0.06439687519035331,0.06294975439955884,0.06367331479495608,24796800.0
1990-04-12,0.0643968751903533,0.0643968751903533,0.06294975439955884,0.0643968751903533,13161600.0
1990-04-16,0.0643968751903533,0.06512043558575052,0.06367331479495608,0.0643968751903533,5616000.0
1990-04-17,0.06367331479495608,0.06512043558575052,0.06294975439955884,0.06512043558575052,6566400.0
1990-04-18,0.06512043558575052,0.06656755637654498,0.0643968751903533,0.06584399598114775,24480000.0
1990-04-19,0.06512043558575052,0.06656755637654498,0.06512043558575052,0.06656755637654498,25142400.0
1990-04-20,0.06656755637654499,0.06656755637654499,0.0643968751903533,0.0643968751903533,8755200.0
1990-04-23,0.0643968751903533,0.06584399598114775,0.06367331479495608,0.06512043558575052,5356800.0
1990-04-24,0.06656755637654498,0.06656755637654498,0.06584399598114775,0.0662202473867543,10281600.0
1990-04-25,0.06656755637654498,0.0672911167719422,0.06656755637654498,0.06656755637654498,6768000.0
1990-04-26,0.06656755637654498,0.06801467716733944,0.06656755637654498,0.06656755637654498,10713600.0
1990-04-27,0.06656755637654498,0.0672911167719422,0.06584399598114775,0.06584399598114775,4204800.0
1990-04-30,0.06729111677194223,0.07018535835353112,0.06656755637654499,0.06873823756273667,34329600.0
1990-05-01,0.07018535835353112,0.07018535835353112,0.06873823756273666,0.06983804936374044,28771200.0
1990-05-02,0.0694617979581339,0.07018535835353112,0.06873823756273667,0.06873823756273667,3139200.0
1990-05-03,0.07018535835353112,0.07090891874892835,0.0694617979581339,0.07090891874892835,7228800.0
1990-05-04,0.07018535835353112,0.07163247914432558,0.07018535835353112,0.07163247914432558,5702400.0
1990-05-07,0.07163247914432558,0.07380316033051726,0.07163247914432558,0.0723560395397228,13536000.0
1990-05-08,0.07380316033051726,0.07380316033051726,0.07163247914432558,0.07307959993512002,14486400.0
1990-05-09,0.07307959993512002,0.07307959993512002,0.07090891874892835,0.07163247914432558,9676800.0
1990-05-10,0.0723560395397228,0.0723560395397228,0.07090891874892835,0.07090891874892835,2793600.0
1990-05-11,0.07380316033051726,0.0745267207259145,0.07090891874892835,0.07163247914432558,29923200.0
1990-05-14,0.07307959993512002,0.07307959993512002,0.07163247914432558,0.07163247914432558,15235200.0
1990-05-15,0.07307959993512005,0.07307959993512005,0.07163247914432559,0.07197978813411626,24134400.0
1990-05-16,0.07307959993512002,0.07307959993512002,0.07090891874892835,0.07163247914432558,18720000.0
1990-05-17,0.0723560395397228,0.0723560395397228,0.07163247914432558,0.0723560395397228,6595200.0
1990-05-18,0.07163247914432558,0.0723560395397228,0.07018535835353112,0.07090891874892835,45417600.0
1990-05-21,0.07018535835353112,0.0723560395397228,0.07018535835353112,0.07090891874892835,4032000.0
1990-05-22,0.07090891874892835,0.07163247914432558,0.07090891874892835,0.07090891874892835,22982400.0
1990-05-23,0.07090891874892835,0.07163247914432558,0.07018535835353112,0.07018535835353112,39715200.0
1990-05-24,0.07163247914432558,0.07163247914432558,0.07018535835353112,0.07163247914432558,8121600.0
1990-05-25,0.0694617979581339,0.07090891874892835,0.06873823756273667,0.0694617979581339,4003200.0
1990-05-29,0.0694617979581339,0.07090891874892838,0.06801467716733944,0.06873823756273667,20707200.0
1990-05-30,0.0694617979581339,0.0694617979581339,0.06729111677194223,0.06801467716733944,96278400.0
1990-05-31,0.06729111677194223,0.0723560395397228,0.06729111677194223,0.07163247914432558,102988800.0
1990-06-01,0.07163247914432558,0.07380316033051726,0.07090891874892835,0.0723560395397228,103132800.0
1990-06-04,0.07307959993512002,0.07452672072591449,0.07163247914432558,0.07452672072591449,48499200.0
1990-06-05,0.07380316033051727,0.07814452270290062,0.07380316033051727,0.07742096230750341,56131200.0
1990-06-06,0.07742096230750342,0.07742096230750342,0.07525028112131173,0.07669740191210618,23241600.0
1990-06-07,0.0774209623075034,0.0774209623075034,0.07380316033051726,0.07452672072591449,18144000.0
1990-06-08,0.07525028112131171,0.07525028112131171,0.0723560395397228,0.07307959993512002,6566400.0
1990-06-11,0.07090891874892835,0.07307959993512002,0.07090891874892835,0.07273229094532936,3686400.0
1990-06-12,0.07307959993512002,0.08103876428448954,0.0723560395397228,0.07959164349369509,133401600.0
1990-06-13,0.08103876428448954,0.08103876428448954,0.08031520388909233,0.08031520388909233,52099200.0
1990-06-14,0.08103876428448954,0.08176232467988677,0.07959164349369509,0.08103876428448954,54374400.0
1990-06-15,0.07959164349369509,0.08103876428448954,0.07959164349369509,0.07959164349369509,6537600.0
1990-06-18,0.08103876428448954,0.08103876428448954,0.07669740191210618,0.07814452270290062,11923200.0
1990-06-19,0.07525028112131173,0.07742096230750341,0.07525028112131173,0.07742096230750341,20851200.0
1990-06-20,0.07742096230750341,0.07886808309829786,0.07669740191210618,0.07814452270290062,30124800.0
1990-06-21,0.07742096230750341,0.07886808309829786,0.07669740191210618,0.07886808309829786,9936000.0
1990-06-22,0.07886808309829786,0.07886808309829786,0.07742096230750341,0.07886808309829786,806400.0
1990-06-25,0.07886808309829785,0.07886808309829785,0.0774209623075034,0.07779721371310995,3600000.0
1990-06-26,0.07742096230750342,0.07814452270290062,0.07525028112131173,0.07669740191210618,4665600.0
1990-06-27,0.07742096230750342,0.07742096230750342,0.07525028112131173,0.07669740191210618,3801600.0
1990-06-28,0.07525028112131173,0.07669740191210618,0.0723560395397228,0.07597384151670895,153648000.0
1990-06-29,0.07597384151670895,0.07669740191210618,0.07525028112131173,0.07669740191210618,48268800.0
1990-07-02,0.07669740191210618,0.07814452270290062,0.07525028112131173,0.07742096230750341,38131200.0
1990-07-03,0.07669740191210618,0.07814452270290062,0.07669740191210618,0.07742096230750341,2851200.0
1990-07-05,0.07669740191210618,0.07669740191210618,0.07525028112131171,0.0763500929223155,6508800.0
